Stop,Route,Day,Direction,Time
Parkway @ Upland,30,Weekdays,Outbound,3:59PM
Parkway @ Upland,30,Weekdays,Inbound,4:08PM
Parkway @ Upland,30,Weekdays,Outbound,4:14PM
Parkway @ Upland,30,Weekdays,Inbound,4:20PM
Parkway @ Upland,30,Weekdays,Outbound,4:29PM
Parkway @ Upland,30,Weekdays,Inbound,4:38PM
Parkway @ Upland,30,Weekdays,Outbound,4:44PM
Parkway @ Upland,30,Weekdays,Inbound,4:50PM
Parkway @ Upland,30,Weekdays,Outbound,4:59PM
Parkway @ Upland,30,Weekdays,Inbound,5:08PM
Parkway @ Upland,30,Weekdays,Outbound,5:14PM
Parkway @ Upland,30,Weekdays,Inbound,5:20PM
Parkway @ Upland,30,Weekdays,Outbound,5:29PM
Parkway @ Upland,30,Weekdays,Inbound,5:38PM
Parkway @ Upland,30,Weekdays,Outbound,5:44PM
Parkway @ Upland,30,Weekdays,Inbound,5:50PM
Parkway @ Upland,30,Weekdays,Outbound,5:59PM
Parkway @ Upland,30,Weekdays,Inbound,6:08PM
Parkway @ Upland,30,Weekdays,Outbound,6:14PM
Parkway @ Upland,30,Weekdays,Inbound,6:20PM
Parkway @ Upland,30,Weekdays,Outbound,6:29PM
Parkway @ Upland,30,Weekdays,Inbound,6:38PM
Parkway @ Upland,30,Weekdays,Outbound,6:44PM
Parkway @ Upland,30,Weekdays,Inbound,6:50PM
Parkway @ Upland,30,Weekdays,Outbound,6:59PM
Parkway @ Upland,30,Weekdays,Inbound,7:08PM
Parkway @ Upland,30,Weekdays,Outbound,7:14PM
Parkway @ Upland,30,Weekdays,Inbound,7:20PM
Parkway @ Upland,30,Weekdays,Outbound,7:29PM
Parkway @ Upland,30,Weekdays,Inbound,7:38PM
Parkway @ Upland,30,Weekdays,Outbound,7:44PM
Parkway @ Upland,30,Weekdays,Inbound,7:50PM
Parkway @ Upland,30,Weekdays,Inbound,8:08PM
Parkway @ Upland,30,Weekdays,Outbound,8:14PM
Parkway @ Upland,30,Weekdays,Inbound,8:38PM
Parkway @ Upland,30,Weekdays,Outbound,8:44PM
Parkway @ Upland,30,Weekdays,Inbound,9:08PM
Parkway @ Upland,30,Weekdays,Outbound,9:14PM
Parkway @ Upland,30,Weekdays,Inbound,9:38PM
Langmuir Lab,32,Weekdays,Outbound,7:42AM
Langmuir Lab,32,Weekdays,Outbound,8:18AM
Langmuir Lab,32,Weekdays,Outbound,8:42AM
Langmuir Lab,32,Weekdays,Outbound,9:42AM
Langmuir Lab,32,Weekdays,Outbound,10:42AM
Langmuir Lab,32,Weekdays,Outbound,11:42AM
Langmuir Lab,32,Weekdays,Outbound,12:21PM
Langmuir Lab,32,Weekdays,Outbound,1:21PM
Langmuir Lab,32,Weekdays,Outbound,2:21PM
Langmuir Lab,32,Weekdays,Outbound,3:21PM
Langmuir Lab,32,Weekdays,Outbound,4:21PM
Langmuir Lab,32,Weekdays,Outbound,4:51PM
Langmuir Lab,32,Weekdays,Outbound,5:21PM
Langmuir Lab,32,Weekdays,Outbound,5:51PM
Langmuir Lab,32,Weekdays,Outbound,6:21PM
Langmuir Lab,32,Weekdays,Outbound,7:21PM
Langmuir Lab,32,Weekdays,Outbound,8:21PM
Langmuir Lab,32,Weekdays,Outbound,9:21PM
College @ Dryden,30,Weekdays,Outbound,6:05AM
College @ Dryden,30,Weekdays,Outbound,6:35AM
College @ Dryden,51,Weekdays,Outbound,6:40AM
College @ Dryden,32,Weekdays,Outbound,7:00AM
College @ Dryden,30,Weekdays,Outbound,7:05AM
College @ Dryden,30,Weekdays,Outbound,7:35AM
College @ Dryden,51,Weekdays,Outbound,7:40AM
College @ Dryden,32,Weekdays,Outbound,7:45AM
College @ Dryden,30,Weekdays,Outbound,7:50AM
College @ Dryden,32,Weekdays,Outbound,8:00AM
College @ Dryden,30,Weekdays,Outbound,8:05AM
College @ Dryden,30,Weekdays,Outbound,8:20AM
College @ Dryden,30,Weekdays,Outbound,8:35AM
College @ Dryden,51,Weekdays,Outbound,8:40AM
College @ Dryden,30,Weekdays,Outbound,8:50AM
College @ Dryden,32,Weekdays,Outbound,9:00AM
College @ Dryden,30,Weekdays,Outbound,9:05AM
College @ Dryden,30,Weekdays,Outbound,9:20AM
College @ Dryden,30,Weekdays,Outbound,9:35AM
College @ Dryden,51,Weekdays,Outbound,9:40AM
College @ Dryden,30,Weekdays,Outbound,9:50AM
College @ Dryden,32,Weekdays,Outbound,10:00AM
College @ Dryden,30,Weekdays,Outbound,10:05AM
College @ Dryden,30,Weekdays,Outbound,10:20AM
College @ Dryden,30,Weekdays,Outbound,10:35AM
College @ Dryden,51,Weekdays,Outbound,10:40AM
College @ Dryden,32,Weekdays,Outbound,11:00AM
College @ Dryden,30,Weekdays,Outbound,11:05AM
College @ Dryden,30,Weekdays,Outbound,11:35AM
College @ Dryden,51,Weekdays,Outbound,11:40AM
College @ Dryden,32,Weekdays,Outbound,12:00PM
College @ Dryden,30,Weekdays,Outbound,12:05PM
College @ Dryden,30,Weekdays,Outbound,12:35PM
College @ Dryden,51,Weekdays,Outbound,12:40PM
College @ Dryden,32,Weekdays,Outbound,1:00PM
College @ Dryden,30,Weekdays,Outbound,1:05PM
College @ Dryden,30,Weekdays,Outbound,1:35PM
College @ Dryden,51,Weekdays,Outbound,1:40PM
College @ Dryden,32,Weekdays,Outbound,2:00PM
College @ Dryden,30,Weekdays,Outbound,2:05PM
College @ Dryden,30,Weekdays,Outbound,2:35PM
College @ Dryden,51,Weekdays,Outbound,2:40PM
College @ Dryden,32,Weekdays,Outbound,3:00PM
College @ Dryden,30,Weekdays,Outbound,3:05PM
College @ Dryden,30,Weekdays,Outbound,3:35PM
College @ Dryden,51,Weekdays,Outbound,3:40PM
College @ Dryden,30,Weekdays,Outbound,3:50PM
College @ Dryden,32,Weekdays,Outbound,4:00PM
College @ Dryden,30,Weekdays,Outbound,4:05PM
College @ Dryden,30,Weekdays,Outbound,4:20PM
College @ Dryden,32,Weekdays,Outbound,4:30PM
College @ Dryden,30,Weekdays,Outbound,4:35PM
College @ Dryden,51,Weekdays,Outbound,4:40PM
College @ Dryden,30,Weekdays,Outbound,4:50PM
College @ Dryden,32,Weekdays,Outbound,5:00PM
College @ Dryden,30,Weekdays,Outbound,5:05PM
College @ Dryden,30,Weekdays,Outbound,5:20PM
College @ Dryden,32,Weekdays,Outbound,5:30PM
College @ Dryden,30,Weekdays,Outbound,5:35PM
College @ Dryden,51,Weekdays,Outbound,5:40PM
College @ Dryden,30,Weekdays,Outbound,5:50PM
College @ Dryden,32,Weekdays,Outbound,6:00PM
College @ Dryden,30,Weekdays,Outbound,6:05PM
College @ Dryden,30,Weekdays,Outbound,6:20PM
College @ Dryden,30,Weekdays,Outbound,6:35PM
College @ Dryden,51,Weekdays,Outbound,6:40PM
College @ Dryden,30,Weekdays,Outbound,6:50PM
College @ Dryden,32,Weekdays,Outbound,7:00PM
College @ Dryden,30,Weekdays,Outbound,7:05PM
College @ Dryden,30,Weekdays,Outbound,7:20PM
College @ Dryden,30,Weekdays,Outbound,7:35PM
College @ Dryden,32,Weekdays,Outbound,8:00PM
College @ Dryden,30,Weekdays,Outbound,8:05PM
College @ Dryden,30,Weekdays,Outbound,8:35PM
College @ Dryden,32,Weekdays,Outbound,9:00PM
College @ Dryden,30,Weekdays,Outbound,9:05PM
College @ Dryden,90,Monday - Friday,Outbound,9:34PM
College @ Dryden,90,Monday - Friday,Outbound,10:04PM
College @ Dryden,90,Monday - Friday,Outbound,10:34PM
College @ Dryden,90,Monday - Friday,Outbound,11:04PM
College @ Dryden,90,Monday - Friday,Outbound,11:34PM
Vet School,52,Weekdays,Inbound,6:23AM
Vet School,52,Weekdays,Inbound,7:05AM
Vet School,51,Weekdays,Inbound,7:14AM
Vet School,40,Weekdays,Inbound,7:15AM
Vet School,37,Weekdays,Inbound,7:17AM
Vet School,43,Weekdays,Inbound,7:26AM
Vet School,40,Weekdays,Inbound,7:35AM
Vet School,52,Weekdays,Inbound,7:37AM
Vet School,82,Monday - Friday,North,7:40AM
Vet School,53,Morning Weekdays,Loop,7:46AM
Vet School,82,Monday - Friday,North,7:50AM
Vet School,43,Weekdays,Inbound,7:51AM
Vet School,82,Monday - Friday,North,8:00AM
Vet School,37,Weekdays,Inbound,8:03AM
Vet School,82,Monday - Friday,North,8:10AM
Vet School,52,Weekdays,Inbound,8:14AM
Vet School,51,Weekdays,Inbound,8:14AM
Vet School,82,Monday - Friday,North,8:20AM
Vet School,82,Monday - Friday,North,8:30AM
Vet School,82,Monday - Friday,North,8:40AM
Vet School,53,Morning Weekdays,Loop,8:46AM
Vet School,37,Weekdays,Inbound,8:50AM
Vet School,82,Monday - Friday,North,8:50AM
Vet School,82,Monday - Friday,North,9:00AM
Vet School,43,Weekdays,Inbound,9:01AM
Vet School,82,Monday - Friday,North,9:10AM
Vet School,51,Weekdays,Inbound,9:14AM
Vet School,40,Weekdays,Inbound,9:17AM
Vet School,82,Monday - Friday,North,9:20AM
Vet School,82,Monday - Friday,North,9:30AM
Vet School,43,Weekdays,Inbound,9:31AM
Vet School,82,Monday - Friday,North,9:40AM
Vet School,52,Weekdays,Inbound,9:43AM
Vet School,82,Monday - Friday,North,9:50AM
Vet School,82,Monday - Friday,North,10:00AM
Vet School,82,Monday - Friday,North,10:10AM
Vet School,51,Weekdays,Inbound,10:14AM
Vet School,82,Monday - Friday,North,10:20AM
Vet School,82,Monday - Friday,North,10:30AM
Vet School,82,Monday - Friday,North,10:40AM
Vet School,82,Monday - Friday,North,10:50AM
Vet School,82,Monday - Friday,North,11:00AM
Vet School,82,Monday - Friday,North,11:10AM
Vet School,51,Weekdays,Inbound,11:14AM
Vet School,67,Weekdays,Outbound,11:18AM
Vet School,82,Monday - Friday,North,11:20AM
Vet School,82,Monday - Friday,North,11:30AM
Vet School,82,Monday - Friday,North,11:40AM
Vet School,43,Weekdays,Inbound,11:41AM
Vet School,52,Weekdays,Inbound,11:43AM
Vet School,65,Weekdays,Outbound,11:45AM
Vet School,82,Monday - Friday,North,11:50AM
Vet School,82,Monday - Friday,North,12:00PM
Vet School,82,Monday - Friday,North,12:10PM
Vet School,51,Weekdays,Inbound,12:14PM
Vet School,82,Monday - Friday,North,12:20PM
Vet School,82,Monday - Friday,North,12:30PM
Vet School,82,Monday - Friday,North,12:40PM
Vet School,82,Monday - Friday,North,12:50PM
Vet School,21,Weekdays,Outbound,12:51PM
Vet School,82,Monday - Friday,North,1:00PM
Vet School,82,Monday - Friday,North,1:10PM
Vet School,51,Weekdays,Inbound,1:14PM
Vet School,65,Weekdays,Outbound,1:18PM
Vet School,82,Monday - Friday,North,1:20PM
Vet School,82,Monday - Friday,North,1:30PM
Vet School,82,Monday - Friday,North,1:40PM
Vet School,43,Weekdays,Inbound,1:41PM
Vet School,82,Monday - Friday,North,1:50PM
Vet School,21,Weekdays,Outbound,1:58PM
Vet School,82,Monday - Friday,North,2:00PM
Vet School,82,Monday - Friday,North,2:10PM
Vet School,51,Weekdays,Inbound,2:14PM
Vet School,82,Monday - Friday,North,2:20PM
Vet School,82,Monday - Friday,North,2:30PM
Vet School,82,Monday - Friday,North,2:40PM
Vet School,67,Weekdays,Outbound,2:48PM
Vet School,82,Monday - Friday,North,2:50PM
Vet School,82,Monday - Friday,North,3:00PM
Vet School,21,Weekdays,Outbound,3:03PM
Vet School,82,Monday - Friday,North,3:10PM
Vet School,65,Weekdays,Outbound,3:10PM
Vet School,51,Weekdays,Inbound,3:14PM
Vet School,82,Monday - Friday,North,3:20PM
Vet School,20,Weekdays,Outbound,3:30PM
Vet School,82,Monday - Friday,North,3:30PM
Vet School,21,Weekdays,Outbound,3:38PM
Vet School,82,Monday - Friday,North,3:40PM
Vet School,43,Weekdays,Inbound,3:41PM
Vet School,82,Monday - Friday,North,3:50PM
Vet School,82,Monday - Friday,North,4:00PM
Vet School,82,Monday - Friday,North,4:10PM
Vet School,43,Weekdays,Inbound,4:12PM
Vet School,51,Weekdays,Inbound,4:14PM
Vet School,82,Monday - Friday,North,4:20PM
Vet School,37,Weekdays,Outbound,4:28PM
Vet School,82,Monday - Friday,North,4:30PM
Vet School,67,Weekdays,Outbound,4:35PM
Vet School,21,Weekdays,Outbound,4:38PM
Vet School,82,Monday - Friday,North,4:40PM
Vet School,36,Monday-Thursday PM,Outbound,4:43PM
Vet School,20,Weekdays,Outbound,4:45PM
Vet School,82,Monday - Friday,North,4:50PM
Vet School,65,Weekdays,Outbound,4:55PM
Vet School,82,Monday - Friday,North,5:00PM
Vet School,21,Weekdays,Outbound,5:03PM
Vet School,82,Monday - Friday,North,5:10PM
Vet School,37,Weekdays,Outbound,5:12PM
Vet School,36,Monday-Thursday PM,Outbound,5:13PM
Vet School,51,Weekdays,Inbound,5:14PM
Vet School,82,Monday - Friday,North,5:20PM
Vet School,21,Weekdays,Outbound,5:23PM
Vet School,82,Monday - Friday,North,5:30PM
Vet School,40,Weekdays,Inbound,5:39PM
Vet School,82,Monday - Friday,North,5:40PM
Vet School,82,Monday - Friday,North,5:50PM
Vet School,67,Weekdays,Outbound,5:50PM
Vet School,43,Weekdays,Inbound,5:52PM
Vet School,82,Monday - Friday,North,6:00PM
Vet School,82,Monday - Friday,North,6:10PM
Vet School,51,Weekdays,Inbound,6:14PM
Vet School,21,Weekdays,Outbound,6:18PM
Vet School,40,Weekdays,Inbound,6:19PM
Vet School,82,Monday - Friday,North,6:20PM
Vet School,82,Monday - Friday,North,6:30PM
Vet School,82,Monday - Friday,North,6:40PM
Vet School,82,Monday - Friday,North,6:50PM
Vet School,43,Weekdays,Inbound,6:52PM
Vet School,82,Monday - Friday,North,7:00PM
Vet School,51,Weekdays,Inbound,7:14PM
Vet School,92,Monday - Friday,North,7:35PM
Vet School,43,Weekdays,Inbound,8:21PM
Vet School,92,Monday - Friday,North,8:35PM
Vet School,92,Monday - Friday,North,9:35PM
Vet School,43,Weekdays,Inbound,9:42PM
Vet School,92,Monday - Friday,North,10:35PM
Vet School,92,Monday - Friday,North,11:35PM
Myers Point Rd. @ Rt. 34,36, Monday-Friday AM,Outbound,6:51AM
Myers Point Rd. @ Rt. 34,36, Monday-Friday AM,Outbound,7:16AM
Myers Point Rd. @ Rt. 34,36, Monday-Friday AM,Inbound,7:22AM
Myers Point Rd. @ Rt. 34,36, Monday-Friday AM,Inbound,7:47AM
Myers Point Rd. @ Rt. 34,36,Monday-Thursday PM,Outbound,5:05PM
Myers Point Rd. @ Rt. 34,36,Monday-Thursday PM,Inbound,5:15PM
Myers Point Rd. @ Rt. 34,36,Monday-Thursday PM,Outbound,5:35PM
Myers Point Rd. @ Rt. 34,36,Monday-Thursday PM,Inbound,5:45PM
Lansing Town Hall,36, Monday-Friday AM,Inbound,7:28AM
Lansing Town Hall,36, Monday-Friday AM,Inbound,7:53AM
Lansing Town Hall,36,Monday-Thursday PM,Outbound,5:05PM
Lansing Town Hall,36,Monday-Thursday PM,Outbound,5:35PM
Lansing Fire Co. #3,36, Monday-Friday AM,Outbound,7:12AM
Lansing Fire Co. #3,36, Monday-Friday AM,Inbound,7:15AM
Lansing Fire Co. #3,36, Monday-Friday AM,Outbound,7:37AM
Lansing Fire Co. #3,36, Monday-Friday AM,Inbound,7:40AM
Lansing Fire Co. #3,36,Monday-Thursday PM,Inbound,5:15PM
Lansing Fire Co. #3,36,Monday-Thursday PM,Outbound,5:15PM
Lansing Fire Co. #3,36,Monday-Thursday PM,Outbound,5:45PM
Lansing Fire Co. #3,36,Monday-Thursday PM,Inbound,5:45PM
